Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
ANGELO & VITO'S PIZZERIA,Routine,9/13/2019,93,4520,FRANKFORD,#400,75287,4520 FRANKFORD RD #400,9/1/2019,FY2019,32.9968941,-96.8310383,Restaurant,4.4,969
ANNA'S DELI,Routine,3/25/2019,80,7777,FOREST,C-A92,75230,7777 FOREST LN # C-A92,3/1/2019,FY2019,32.9115179,-96.7740574,Restaurant,4.3,13
ANOTHER BROKEN EGG CAFE,Routine,8/14/2019,95,4520,FRANKFORD,#100,75287,4520 FRANKFORD RD #100,8/1/2019,FY2019,32.9968941,-96.8310383,Restaurant,4.4,969
ANOTHER BROKEN EGG CAFE,Routine,12/27/2018,92,1152,BUCKNER,101H,75218,1152 N BUCKNER BLVD STE 101H,12/1/2018,FY2019,32.8342578,-96.7023517,Restaurant,4.5,551
ANTOJITOS AZTECA,Routine,5/20/2019,80,2838,CLARENDON,,75211,2838 W CLARENDON DR,5/1/2019,FY2019,32.7342805,-96.8682513,Restaurant,4.2,214
ANTOJITOS LUPITA PUPUSERIA Y TAQUERIA,Routine,7/22/2019,88,301,JEFFERSON,,75203,301 E JEFFERSON BLVD,7/1/2019,FY2019,32.7452846,-96.8206556,Restaurant,4.4,129
APATZINGAN TAQUERIA,Routine,7/18/2019,96,9732,WEBB CHAPEL,,75220,9732 WEBB CHAPEL RD,7/1/2019,FY2019,32.8687929,-96.8644098,Restaurant,4.2,55
APPLEBEE'S,Routine,9/19/2019,91,3426,ILLINOIS,,75211,3426 W ILLINOIS AVE,9/1/2019,FY2019,32.7198629,-96.8761909,Restaurant,4,2042
APPLEBEE'S NEIGHBORHOOD BAR & GRILL,Routine,11/22/2019,86,6464,NORTHWEST,510,75225,6464 W NORTHWEST HWY 510,11/1/2019,FY2020,32.8581213,-96.7529596,Restaurant,3.9,1767
APPLEBEE'S NEIGHBORHOOD BAR & GRILL,Routine,8/15/2019,96,3565,FRANKFORD,,75287,3565 FRANKFORD RD,8/1/2019,FY2019,32.9975869,-96.8570168,Restaurant,4,2249
AQUI ME QUEDO,Routine,12/9/2019,80,7840,LAKE JUNE,#B,75217,7840 LAKE JUNE RD STE #B,12/1/2019,FY2020,32.7338849,-96.6867439,Restaurant,4.1,37
ARBOR KITCHEN,Routine,9/18/2019,93,2101,STEMMONS,,75207,2101 N STEMMONS FRWY,9/1/2019,FY2019,32.800448,-96.8251538,Restaurant,5,1
ARBY'S,Routine,12/13/2019,98,5350,HARRY HINES,,75235,5350 HARRY HINES BLVD,12/1/2019,FY2020,32.8137954,-96.8389143,Restaurant,3.9,307
ARCO IRIS PRIVATE CLUB,Routine,6/19/2019,89,310,BECKLEY,,75203,310 S BECKLEY AVE,6/1/2019,FY2019,32.7430576,-96.8226517,Restaurant,3.7,458
ARELLANOS SNACK SHACK,Routine,1/28/2019,94,3525,ASH,#100,75223,3525 ASH LN #100,1/1/2019,FY2019,32.7815384,-96.7688489,Restaurant,4.2,17
AREPA TX,Routine,10/17/2019,86,5940,ROYAL,,75243,5940 ROYAL LN,10/1/2019,FY2020,32.8944415,-96.8054576,Restaurant,4.3,87
ARIF CAFE,Routine,12/4/2019,92,8367,PARK,,75231,8367 PARK LN,12/1/2019,FY2020,32.8713168,-96.7605451,Restaurant,4.9,20
ASCENSION COFFEE,Routine,1/9/2020,82,1601,ELM,#120,75201,1601 ELM ST #120,1/1/2020,FY2020,32.7819269,-96.798179,Restaurant,4.5,271
ASCENSION COFFEE,Routine,8/15/2019,89,3121,OLYMPUS,#170,75207,3121 OLYMPUS BLVD #170,8/1/2019,FY2019,32.9366833,-96.9833965,Restaurant,4.3,105
ASI ES MI TIERRA,Routine,8/21/2018,91,2215,OATES,#C,75228,2215 OATES DR #C,8/1/2018,FY2018,32.8218047,-96.6775535,Restaurant,4.3,12
ASIA STAR,Routine,1/8/2020,89,5365,SPRING VALLEY,#140,75254,5365 SPRING VALLEY RD #140,1/1/2020,FY2020,32.9398943,-96.8155165,Restaurant,4.4,389
ASIA WOK,Routine,12/9/2019,82,901,MAIN,#C122,75202,901 MAIN ST #C122,12/1/2019,FY2020,32.7801861,-96.8034924,Restaurant,4.5,104
ASIAN GROCERY,Routine,9/24/2019,80,9191,FOREST,#3,75243,9191 FOREST LN #3,9/1/2019,FY2019,32.9095931,-96.7437958,Restaurant,4.2,154
ASIAN MINT,Routine,7/1/2019,85,11617,CENTRAL,#135,75243,11617 N CENTRAL EXPW #135,7/1/2019,FY2019,32.9083912,-96.7714134,Restaurant,4.5,1123
ASIAN STAR BUFFET,Routine,12/4/2019,86,9208,RL THORNTON,#112,75228,9208 E RL THORNTON FRWY #112,12/1/2019,FY2020,32.7951937,-96.6869278,Restaurant,3.7,459
ASO ROCK RESTAURANT & LOUNGE,Follow-up,9/6/2019,85,9220,SKILLMAN,#115,75243,9220 SKILLMAN ST #115,9/1/2019,FY2019,32.9021992,-96.7143254,Restaurant,4,178
ATOMIC PIE,Routine,1/3/2019,84,9660,AUDELIA,#117,75238,9660 AUDELIA RD STE #117,1/1/2019,FY2019,32.877936,-96.7165143,Restaurant,5,8
AUNT IRENE'S KITCHEN & CATERING,Routine,9/18/2019,90,3309,MALCOLM X,#A,75216,3309 S MALCOLM X BLVD #A,9/1/2019,FY2019,32.766612,-96.765867,Restaurant,4.5,1700
AUTRY'S GROCERY,Routine,10/28/2019,82,4903,LANCASTER,,75216,4903 S LANCASTER RD,10/1/2019,FY2020,32.6885549,-96.7911265,Restaurant,4.2,825
AVILA'S MEXICAN RESTAURANT,Routine,8/15/2019,87,4714,MAPLE,,75219,4714 MAPLE AVE,8/1/2019,FY2019,32.8142446,-96.825521,Restaurant,4.5,865
AW SHUCKS,Routine,8/14/2019,85,3601,GREENVILLE,,75206,3601 GREENVILLE AVE,8/1/2019,FY2019,32.8310141,-96.7703297,Restaurant,4.5,1417
AZ FOOD MART,Routine,12/5/2018,87,19059,MARSH LANE,,75287,19059 MARSH LANE,12/1/2018,FY2019,33.011349,-96.857787,Restaurant,5,25
AZUCAR ICE CREAM,Routine,10/16/2019,95,269,BISHOP,,75208,269 N BISHOP AVE,10/1/2019,FY2020,32.7469075,-96.8284073,Restaurant,4.2,169
B & K SMOKEHOUSE,Routine,7/8/2019,84,5002,HOHEN,,75215,5002 HOHEN AVE,7/1/2019,FY2019,32.747449,-96.760063,Restaurant,4.8,12
B CAKE CAFE,Routine,10/28/2019,80,9780,WALNUT,#280,75243,9780 WALNUT ST #280,10/1/2019,FY2020,32.9216441,-96.719405,Restaurant,4.3,2106
B'S DONUTS,Routine,12/12/2019,96,11738,MARSH,,75229,11738 MARSH LN,12/1/2019,FY2020,32.9087473,-96.8556422,Restaurant,4.4,482
BABOUSH,Routine,8/12/2019,87,3636,MCKINNEY,#160,75204,3636 MCKINNEY AVE #160,8/1/2019,FY2019,32.8073188,-96.7966329,Restaurant,4,437
BACHMAN LAKE CHEVRON,Routine,6/19/2019,96,3311,NORTHWEST,,75220,3311 W NORTHWEST HWY,6/1/2019,FY2019,32.8563552,-96.8647544,Restaurant,4.3,137
BAHAMA BUCKS,Routine,12/3/2019,98,6780,ABRAMS,#107,75231,6780 ABRAMS RD #107,12/1/2019,FY2020,32.8673669,-96.7415428,Restaurant,3.9,276
BAILEY'S CAFE,Routine,11/28/2018,94,2525,INWOOD,#123,75235,2525 INWOOD RD #123,11/1/2018,FY2019,32.8220933,-96.836398,Restaurant,5,5
BAKER BROS AMERICAN DELI,Routine,3/14/2019,86,5500,GREENVILLE,#1102,75206,5500 GREENVILLE AVE #1102,3/1/2019,FY2019,32.8521485,-96.7683882,Restaurant,3.8,458
BALE I RESTAURANT,Routine,1/14/2020,85,11404,SHILOH,#101,75228,11404 SHILOH RD #101,1/1/2020,FY2020,32.8499653,-96.665232,Restaurant,4.4,27
BALEADAS BY LILI'S BAR AND GRILL,Routine,12/16/2019,93,3215,SHEILA,,75220,3215 SHEILA LN,12/1/2019,FY2020,32.8557301,-96.8676355,Restaurant,3.9,638
BANANA LEAF THAI CUISINE,Routine,10/14/2019,95,17370,PRESTON,#500,75252,17370 PRESTON RD #500,10/1/2019,FY2020,32.9890394,-96.801289,Restaurant,4.4,674
BANGKOK CITY ON GREENVILLE,Routine,12/19/2019,80,4503,GREENVILLE,,75206,4503 GREENVILLE AVE,12/1/2019,FY2020,32.8422611,-96.7704402,Restaurant,4.2,288
BANGKOK CITY RESTAURANT,Routine,9/12/2019,86,4301,BRYAN,#101,75204,4301 BRYAN ST #101,9/1/2019,FY2019,32.7993012,-96.7795551,Restaurant,4.4,566
BANGKOK INN,Routine,8/21/2019,81,6033,ORAM,,75206,6033 ORAM ST,8/1/2019,FY2019,32.814166,-96.7622597,Restaurant,4.4,171
BANGKOK THAI CUISINE RESTAURANT,Routine,9/11/2019,83,10207,CENTRAL,,75230,10207 N CENTRAL EXPW,9/1/2019,FY2019,32.8857848,-96.7709573,Restaurant,4.4,326
BANH MI STATION,Routine,9/5/2019,94,1818,SYLVAN,#C100,75208,1818 SYLVAN AVE #C100,9/1/2019,FY2019,32.7681328,-96.8355187,Restaurant,4.6,100
BANQUET KITCHEN - BALLROOM LEVEL,Routine,10/4/2019,92,1530,MAIN,,75201,1530 MAIN ST,10/1/2019,FY2020,32.7807089,-96.7984434,Restaurant,4.1,1745
BAR,Routine,9/27/2018,100,3025,MAIN,#100,75226,3025 MAIN ST #100,9/1/2018,FY2018,32.7848883,-96.7799061,Restaurant,4.8,187
BARBACOA AGAVE,Routine,8/27/2019,88,9515,C F HAWN,,75217,9515 C F HAWN FRWY,8/1/2019,FY2019,32.7018271,-96.6582369,Restaurant,4.1,489
BARBACOA AGAVE HIDALGUENSE,Routine,1/6/2020,85,4525,MAPLE,,75219,4525 MAPLE AVE,1/1/2020,FY2020,32.8119833,-96.8237351,Restaurant,4.1,139
BARBEC'S RESTAURANT,Routine,7/10/2019,83,8949,GARLAND,,75218,8949 GARLAND RD,7/1/2019,FY2019,32.8276867,-96.7103109,Restaurant,4.3,758
BARBI'S BAR,Routine,11/23/2018,93,3238,SAMUELL,,75223,3238 SAMUELL BLVD,11/1/2018,FY2019,32.7927417,-96.7388892,Restaurant,4.1,23
BASKIN ROBBINS,Routine,11/22/2019,92,5500,GREENVILLE,#501,75206,5500 GREENVILLE AVE #501,11/1/2019,FY2020,32.8521485,-96.7683882,Restaurant,3.8,458
BAYLOR UNIVERSITY MED CTR BAKERY,Routine,8/21/2019,94,3500,GASTON,,75246,3500 GASTON AVE,8/1/2019,FY2019,32.7899372,-96.7805931,Restaurant,3.7,3
BBBOP,Routine,6/4/2018,80,2023,GREENVILLE,#130,75206,2023 GREENVILLE RD #130,6/1/2018,FY2018,32.8152285,-96.7706047,Restaurant,4.4,77
BBBOP SEOUL KITCHEN,Routine,12/23/2019,80,828,DAVIS,,75208,828 W DAVIS ST,12/1/2019,FY2020,32.7493402,-96.8368866,Restaurant,4.6,639
BE RAW FOOD & JUICE RESTAURANT,Routine,7/11/2018,83,6005,BERKSHIRE,,75225,6005 BERKSHIRE LN,7/1/2018,FY2018,32.8650936,-96.8081557,Restaurant,4.3,63
BECKLEY DONUTS,Routine,1/28/2019,80,2319,BECKLEY,,75216,2319 S BECKLEY AVE,1/1/2019,FY2019,32.719766,-96.8232457,Restaurant,3.5,387
BECKS PRIME,Routine,7/15/2019,100,5931,FOREST,,75230,5931 FOREST LN,7/1/2019,FY2019,32.9098879,-96.8049343,Restaurant,4.4,410
BELLAGREEN,Routine,7/15/2019,91,8041,WALNUT HILL,,75231,8041 WALNUT HILL LN,7/1/2019,FY2019,32.8814555,-96.7680529,Restaurant,4.3,499
BELLATRINO PIZZERIA & CUCINA,Routine,4/16/2019,86,920,HARWOOD,#201,75201,920 S HARWOOD ST #201,4/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
BELMENT CAFE,Routine,1/14/2019,86,9751,WALNUT,#122,75243,9751 WALNUT ST #122,1/1/2019,FY2019,32.9239514,-96.7189877,Restaurant,4.1,50
BENDERS SPORTS & SPIRITS,Routine,4/24/2019,95,18110,MIDWAY,#188,75287,18110 MIDWAY RD #188,4/1/2019,FY2019,32.9962566,-96.8426795,Restaurant,3.9,96
BENIHANA,Routine,10/22/2019,83,7775,BANNER,,75251,7775 BANNER DR,10/1/2019,FY2020,32.9216471,-96.7729473,Restaurant,4.2,2025
BENNYS CLASSIC GRILL,Routine,7/18/2019,88,10302,GARLAND,,75218,10302 GARLAND RD,7/1/2019,FY2019,32.8413486,-96.6923215,Restaurant,4.4,334
BERTA'S RESTAURANTE Y PANADERIA,Routine,12/27/2019,86,11363,DENTON,#207,75229,11363 DENTON DR #207,12/1/2019,FY2020,32.8968242,-96.8895533,Restaurant,4.7,55
BESA'S PIZZA & PASTA,Routine,9/25/2019,84,14856,PRESTON,#110,75254,14856 PRESTON RD #110,9/1/2019,FY2019,32.9508704,-96.8028234,Restaurant,4.4,188
BEST BURGER,Routine,1/17/2019,96,2031,BUCKNER,#B,75217,2031 S BUCKNER BLVD #B,1/1/2019,FY2019,32.7477157,-96.6834436,Restaurant,4.3,217
BEST TACO,Routine,8/1/2018,81,1805,SYLVAN,,75208,1805 SYLVAN AVE,8/1/2018,FY2018,32.7680373,-96.8364014,Restaurant,4.1,294
BEST THAI RESTAURANT,Routine,10/27/2017,100,5959,ROYAL,#540,75230,5959 ROYAL LN #540,10/1/2017,FY2018,32.8960989,-96.8056247,Restaurant,4.6,35
BEST THAI SIGNATURE,Routine,8/14/2019,87,18352,DALLAS,#112,75287,18352 DALLAS PKWY #112,8/1/2019,FY2019,32.9994863,-96.8282889,Restaurant,4.5,325
BEVERLY'S BAR,Routine,9/26/2019,92,3215,FITZHUGH,,75209,3215 N FITZHUGH AVE,9/1/2019,FY2019,32.816571,-96.7933849,Restaurant,4.6,91
BEYOND THE BOX,Routine,12/12/2018,93,325,ST PAUL,#G-8,75201,325 N ST PAUL ST #G-8,12/1/2018,FY2019,32.7831439,-96.7974918,Restaurant,4.1,44
BEYOND THE BOX CATERING,Routine,12/26/2019,92,2544,COMMERCE,,75212,2544 W COMMERCE ST,12/1/2019,FY2020,32.773373,-96.864487,Restaurant,4.5,2
BEYOND THE BUTCHER,Routine,1/22/2019,97,920,HARWOOD,#168,75201,920 S HARWOOD ST #168,1/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
BIERNAT'S RESTAURANT,Routine,6/27/2019,80,4217,OAK LAWN,,75219,4217 OAK LAWN AVE,6/1/2019,FY2019,32.8203338,-96.8026561,Restaurant,4.7,1000
BIG AL'S SMOKEHOUSE,Routine,12/11/2019,97,3317,INWOOD,#100,75235,3317 INWOOD RD #100,12/1/2019,FY2020,32.8277149,-96.8298717,Restaurant,4.3,650
BIG D,Routine,5/16/2018,80,2207,LEDBETTER,#A,75216,2207 E LEDBETTER DR #A,5/1/2018,FY2018,32.6873075,-96.7877999,Restaurant,3.2,565
BIG GUY'S CHICKEN AND RICE,Routine,6/27/2019,95,2614,ELM,#130,75226,2614 ELM ST #130,6/1/2019,FY2019,32.7839979,-96.785897,Restaurant,4.4,906
BIG MAMA T RESTAURANT,Routine,1/16/2019,80,4515,VILLAGE FAIR,#A-11,75224,4515 VILLAGE FAIR DR #A-11,1/1/2019,FY2019,32.6919514,-96.8287796,Restaurant,4.3,3
BIG MAMA'S CHICKEN & WAFFLES,Routine,10/3/2019,84,9810,FOREST,,75243,9810 FOREST LN,10/1/2019,FY2020,32.9092599,-96.7173941,Restaurant,3.8,263
BIG MAMA'S CHICKEN & WAFFLES II,Routine,12/10/2016,86,2737,ELSIE FAYE HEGGINS,100,75215,2737 ELSIE FAYE HEGGINS ST STE 100,12/1/2016,FY2017,32.7561134,-96.7536186,Restaurant,3,1
BIG SHUCKS,Routine,7/23/2019,94,6232,MOCKINGBIRD,,75214,6232 E MOCKINGBIRD LN,7/1/2019,FY2019,32.8361525,-96.7567938,Restaurant,4.4,1899
BIG T PIZZA,Routine,2/7/2019,80,4515,VILLAGE FAIR,#A-8,75224,4515 VILLAGE FAIR DR #A-8,2/1/2019,FY2019,32.6919514,-96.8287796,Restaurant,4.3,3
BILLY CAN CAN,Routine,9/26/2019,88,2386,VICTORY PARK,,75219,2386 VICTORY PARK LN,9/1/2019,FY2019,32.7871597,-96.8093665,Restaurant,4.5,303
BILLY DONUT,Routine,5/9/2019,85,406,HAMPTON,#406,75208,406 S HAMPTON RD #406,5/1/2019,FY2019,32.7419274,-96.856061,Restaurant,4,544
BIRRIERIA AGUNAGA,Follow-up,11/6/2017,83,2457,GUS THOMASSON,,75228,2457 GUS THOMASSON RD,11/1/2017,FY2018,32.8359955,-96.6730423,Restaurant,3.6,371
BISHOP ARTS WINERY,Routine,8/28/2019,80,838,DAVIS,,75208,838 W DAVIS ST,8/1/2019,FY2019,32.7493253,-96.8373765,Restaurant,4.4,91
BISOUS BISOUS PâTISSERIE,Routine,2/28/2019,97,3700,MCKINNEY,#150,75204,3700 MCKINNEY AVE #150,2/1/2019,FY2019,32.8076932,-96.7962127,Restaurant,4,437
BISTRO Q,Routine,12/16/2019,95,8300,JOHN W. CARPENTER,,75247,8300 JOHN W. CARPENTER FRWY,12/1/2019,FY2020,32.8226867,-96.876941,Restaurant,4.2,5
BITE BISTRO,Routine,9/5/2019,99,1150,EMPIRE CENTRAL,,75247,1150 EMPIRE CENTRAL PL,9/1/2019,FY2019,32.8239178,-96.8747301,Restaurant,4.5,25
BK FOOD MART,Routine,11/7/2018,98,8200,RL THORNTON,,75228,8200 E RL THORNTON FRWY,11/1/2018,FY2019,32.7932517,-96.6995292,Restaurant,3.6,503
BKC KITCHEN,Routine,11/15/2016,90,1912,MLK,,75215,1912 MLK BLVD,11/1/2016,FY2017,32.7635531,-96.7743852,Restaurant,1,1
BLACK FRIAR PUB UPSTAIRS,Routine,12/26/2019,98,2621,MCKINNEY,,75204,2621 MCKINNEY AVE,12/1/2019,FY2020,32.7972725,-96.801848,Restaurant,4.6,219
BLACK JACK PIZZA,Routine,12/4/2019,80,2120,ST AUGUSTINE,#100,75227,2120 N ST AUGUSTINE RD #100,12/1/2019,FY2020,32.7493863,-96.6561699,Restaurant,4.4,96
BLACK SWAN SALOON,Routine,9/26/2019,97,2708,ELM,,75226,2708 ELM ST,9/1/2019,FY2019,32.7843518,-96.7843003,Restaurant,4.1,705
BLU'S,Routine,8/27/2019,92,17630,PRESTON,,75252,17630 PRESTON RD,8/1/2019,FY2019,32.9926492,-96.8000822,Restaurant,4.6,232
BLUE GOOSE CANTINA,Follow-up,11/22/2019,85,2901,GREENVILLE,,75206,2901 GREENVILLE AVE,11/1/2019,FY2020,32.823701,-96.7706242,Restaurant,4.3,672
BLUE SUSKI SAKE GRILL,Routine,8/5/2019,87,3220,MCKINNEY,#100,75204,3220 MCKINNEY AVE #100,8/1/2019,FY2019,32.8029136,-96.7995171,Restaurant,4.5,540
BLUE'S PALACE II,Routine,9/25/2019,100,3100,GRAND,,75215,3100 GRAND AVE,9/1/2019,FY2019,32.7748306,-96.7674839,Restaurant,4.3,150
BLUES BURGERS,Routine,9/13/2019,92,1820,MOCKINGBIRD,#44,75235,1820 W MOCKINGBIRD LN #44,9/1/2019,FY2019,32.8216964,-96.8541098,Restaurant,4.6,711
BO BO CHINA RESTAURANT,Follow-up,5/3/2019,91,10630,NEW CHURCH,,75238,10630 NEW CHURCH RD,5/1/2019,FY2019,32.8843271,-96.7012962,Restaurant,4.3,492
BO-LEO'S TACO SHACK,Routine,8/22/2019,99,4300,PARRY,,75223,4300 PARRY AVE,8/1/2019,FY2019,32.7854048,-96.7632451,Restaurant,4.9,13
BOB'S STEAK & CHOP HOUSE,Routine,9/25/2019,91,4300,LEMMON,,75219,4300 LEMMON AVE,9/1/2019,FY2019,32.817163,-96.811122,Restaurant,4.6,550
BOBADDICTION DEEP ELLUM,Routine,9/19/2019,91,3014,MAIN,,75201,3014 MAIN ST,9/1/2019,FY2019,32.7845138,-96.7797597,Restaurant,4.8,187
BODARD BISTRO,Routine,12/23/2019,80,9780,WALNUT,#340,75243,9780 WALNUT ST #340,12/1/2019,FY2020,32.9216441,-96.719405,Restaurant,4.3,2106
BOLSA MERCADO,Routine,6/22/2017,78,634,DAVIS,,75208,634 W DAVIS ST,6/1/2017,FY2017,32.7492515,-96.8328669,Restaurant,4.3,374
BONE DADDY'S,Routine,1/9/2020,90,8856,SPRING VALLEY,,75243,8856 SPRING VALLEY RD,1/1/2020,FY2020,32.939741,-96.748467,Restaurant,4.3,1776
BONNIE VIEW MOBIL,Routine,8/19/2019,80,2919,ILLINOIS,,75216,2919 E ILLINOIS AVE,8/1/2019,FY2019,32.7169949,-96.7776537,Restaurant,3.9,352
BOOMER JACK WINGS & GRILL,Routine,12/26/2019,87,9540,GARLAND,#C406,75218,9540 GARLAND RD #C406,12/1/2019,FY2020,32.8340022,-96.701326,Restaurant,4.6,590
BOSTON MARKET,Routine,11/6/2019,91,4635,FRANKFORD,,75287,4635 FRANKFORD RD,11/1/2019,FY2020,32.9981603,-96.8271025,Restaurant,3.8,417
BOSTON MARKET,Routine,7/1/2019,87,11717,CENTRAL,,75243,11717 N CENTRAL EXPW,7/1/2019,FY2019,32.9084902,-96.7699363,Restaurant,4.1,487
BOTOLINO GELATO,Routine,8/15/2019,100,2116,GREENVILLE,,75206,2116 GREENVILLE AVE,8/1/2019,FY2019,32.8153654,-96.7698771,Restaurant,4.4,380
BOULEVARDIER,Routine,6/20/2019,89,408,BISHOP,#108,75208,408 N BISHOP AVE #108,6/1/2019,FY2019,32.7483533,-96.8279852,Restaurant,4.5,480
BOURBON & BANTER,Routine,12/17/2019,100,1914,COMMERCE,,75201,1914 COMMERCE ST,12/1/2019,FY2020,32.7806747,-96.7946467,Restaurant,4.2,116
BOWEN HOUSE,Routine,9/30/2019,91,2614,BOLL,,75204,2614 BOLL ST,9/1/2019,FY2019,32.7979763,-96.8019654,Restaurant,4.3,686
BOWLOUNGE,Routine,8/1/2019,95,167,TURTLE CREEK,#103,75207,167 TURTLE CREEK BLVD #103,8/1/2019,FY2019,32.7936293,-96.8274386,Restaurant,4.3,981
BRAIN DEAD BREWING,Routine,8/27/2019,89,2625,MAIN,,75226,2625 MAIN ST,8/1/2019,FY2019,32.7837975,-96.7854195,Restaurant,4.4,906
BREAD WINNERS CAFE,Routine,1/6/2020,87,8687,CENTRAL,#1608,75225,8687 N CENTRAL EXPW #1608,1/1/2020,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
BREADWINNERS CAFE & BAKERY,Routine,10/30/2019,83,3301,MCKINNEY,,75204,3301 MCKINNEY AVE,10/1/2019,FY2020,32.8046263,-96.7994764,Restaurant,4.4,1749
BREWED AND PRESSED,Routine,5/30/2019,88,3700,MCKINNEY,#108,75204,3700 MCKINNEY AVE #108,5/1/2019,FY2019,32.8076932,-96.7962127,Restaurant,4,437
BRICKHOUSE BURGERS AND SHAKES,Routine,8/27/2019,88,9090,SKILLMAN,#174A,75243,9090 SKILLMAN ST #174A,8/1/2019,FY2019,32.8972395,-96.7202727,Restaurant,4.5,266
BRITISH BREWING COMPANY,Routine,7/31/2019,80,2800,ROUTH,#115,75201,2800 ROUTH ST #115,7/1/2019,FY2019,32.7990123,-96.8034173,Restaurant,4.2,190
BROADWAY PIZZA,Routine,8/6/2019,93,700,PEARL,#104,75201,700 N PEARL EXPW #104,8/1/2019,FY2019,32.7871929,-96.7953451,Restaurant,4.1,40
BROOKLYN CAFE DELI & GRILL,Routine,9/4/2018,88,8350,CENTRAL,M1075,75206,8350 N CENTRAL EXPW M1075,9/1/2018,FY2018,32.8630894,-96.7684271,Restaurant,5,1
BROOKRIVER CAFE,Routine,3/14/2019,98,7800,STEMMONS,#160,75247,7800 N STEMMONS FRWY #160,3/1/2019,FY2019,32.8219578,-96.8693196,Restaurant,4.5,2
BROTHERHOOD FOOD MART,Routine,8/7/2019,80,2803,LAGOW,,75210,2803 LAGOW ST,8/1/2019,FY2019,32.7710965,-96.7460076,Restaurant,4.1,23
BROTHERS BAKERY,Routine,1/3/2020,89,4950,ILLINOIS,#127,75211,4950 W ILLINOIS AVE #127,1/1/2020,FY2020,32.7193877,-96.9071424,Restaurant,3.8,146
BRYAN TOWER CAFE,Routine,1/25/2019,98,2001,BRYAN,#222,75201,2001 BRYAN ST #222,1/1/2019,FY2019,32.7853542,-96.7963319,Restaurant,4.6,7
BUCA DI BEPPO,Routine,9/17/2019,91,7843,PARK,,75225,7843 PARK LN,9/1/2019,FY2019,32.8723322,-96.7721983,Restaurant,4,1077
BUCKY MOONSHINE,Routine,5/21/2019,86,2912,ELM,,75226,2912 ELM ST,5/1/2019,FY2019,32.7847593,-96.7819267,Restaurant,4.5,961
BUD QUICKWAY FOODMART,Routine,6/24/2019,91,9738,WEBB CHAPEL,,75220,9738 WEBB CHAPEL RD,6/1/2019,FY2019,32.8690674,-96.8642825,Restaurant,4.2,55
BUDA JUICE,Routine,11/12/2019,96,3699,MCKINNEY,#318,75204,3699 MCKINNEY AVE STE #318,11/1/2019,FY2020,32.8082909,-96.7973435,Restaurant,4.6,785
BUDA JUICE,Routine,11/6/2018,88,3010,HENDERSON,#120,75206,3010 N HENDERSON AVE #120,11/1/2018,FY2019,32.8215587,-96.7849193,Restaurant,4.6,5040
BUDA JUICE CAFE,Routine,10/23/2018,100,5954,ROYAL,,75230,5954 ROYAL LN,10/1/2018,FY2019,32.8944807,-96.8047175,Restaurant,4.3,87
BUENA VIDA MEXICAN GRILL,Routine,10/16/2019,89,2343,OATES,#A,75228,2343 OATES DR #A,10/1/2019,FY2020,32.821838,-96.6756946,Restaurant,4,20
BUENA VISTA RESTAURANT AND CLUB,Routine,10/31/2019,81,1804,FORT WORTH,,75208,1804 FORT WORTH AVE,10/1/2019,FY2020,32.7645655,-96.8486305,Restaurant,4.4,200
BUFFALO WILD WINGS,Routine,9/10/2019,87,4140,LEMMON,#176,75219,4140 LEMMON AVE #176,9/1/2019,FY2019,32.8155824,-96.8093479,Restaurant,4.4,525
BUFFALO'S WINGS & PHILLY STEAK,Routine,7/10/2019,84,3414,LANCASTER,,75216,3414 S LANCASTER RD,7/1/2019,FY2019,32.7058309,-96.7997472,Restaurant,4.4,327
BUGATTI'S ON BACHMAN CREEK,Routine,8/8/2019,92,3802,NORTHWEST,,75220,3802 W NORTHWEST HWY,8/1/2019,FY2019,32.860691,-96.8531081,Restaurant,4.5,442
BUGGY GREAT FOODS,Routine,10/22/2018,90,4606,LAMAR,,75215,4606 S LAMAR ST,10/1/2018,FY2019,32.7480974,-96.7643018,Restaurant,4.6,40
BULLION BAR/ GRAB N GO,Routine,11/7/2019,90,400,RECORD,,75202,400 S RECORD,11/1/2019,FY2020,32.7766016,-96.805712,Restaurant,4.7,408
BURG DAWGS,Routine,7/25/2019,94,1201,MAIN,P305A,75202,1201 MAIN ST P305A,7/1/2019,FY2019,32.780357,-96.8020628,Restaurant,4.4,139
BURGER BUENO,Routine,8/14/2019,82,13021,COIT,#220,75240,13021 COIT RD #220,8/1/2019,FY2019,32.9260723,-96.7697262,Restaurant,4.5,619
BURGER HOUSE,Routine,12/23/2019,85,6248,MOCKINGBIRD,,75214,6248 E MOCKINGBIRD LN,12/1/2019,FY2020,32.8360764,-96.7561879,Restaurant,4.4,681
BURGER ISLAND,Routine,11/5/2019,89,14999,PRESTON,#104,75254,14999 PRESTON RD #104,11/1/2019,FY2020,32.9530094,-96.8059163,Restaurant,3.5,121
BURGER KING,Routine,1/6/2020,97,11830,CENTRAL,,75243,11830 N CENTRAL EXPW,1/1/2020,FY2020,32.910298,-96.7676976,Restaurant,3.3,417
