Restaurant Name,Inspection Type,Inspection Date,Inspection Score,Street Number,Street Name,Street Unit,Zip,Street Address,Inspection Month,Inspection Year,Lat,Long,Type,Rating,Rating Count
BENNY'S BAGELS,Routine,12/19/2017,76,1901,SKILLMAN,,75206,1901 SKILLMAN ST,12/1/2017,FY2018,32.8128105,-96.762176,Cafe,4.7,313
BENNY'S FOOD & MART,Routine,10/15/2019,99,5942,ABRAMS,,75231,5942 ABRAMS RD,10/1/2019,FY2020,32.8576889,-96.7480359,Cafe,3.6,683
BENNYS CLASSIC GRILL,Routine,7/18/2019,88,10302,GARLAND,,75218,10302 GARLAND RD,7/1/2019,FY2019,32.8413486,-96.6923215,Restaurant,4.4,334
BERRY NAKED,Routine,1/18/2019,89,5560,LOVERS,#251,75209,5560 LOVERS LN #251,1/1/2019,FY2019,32.8501457,-96.8182246,Bar,4.3,376
BERTA'S RESTAURANTE Y PANADERIA,Routine,12/27/2019,86,11363,DENTON,#207,75229,11363 DENTON DR #207,12/1/2019,FY2020,32.8968242,-96.8895533,Restaurant,4.7,55
BESA'S PIZZA & PASTA,Routine,9/25/2019,84,14856,PRESTON,#110,75254,14856 PRESTON RD #110,9/1/2019,FY2019,32.9508704,-96.8028234,Restaurant,4.4,188
BEST BURGER,Routine,1/17/2019,96,2031,BUCKNER,#B,75217,2031 S BUCKNER BLVD #B,1/1/2019,FY2019,32.7477157,-96.6834436,Restaurant,4.3,217
BEST TACO,Routine,8/1/2018,81,1805,SYLVAN,,75208,1805 SYLVAN AVE,8/1/2018,FY2018,32.7680373,-96.8364014,Restaurant,4.1,294
BEST THAI RESTAURANT,Routine,10/27/2017,100,5959,ROYAL,#540,75230,5959 ROYAL LN #540,10/1/2017,FY2018,32.8960989,-96.8056247,Restaurant,4.6,35
BEST THAI SIGNATURE,Routine,8/14/2019,87,18352,DALLAS,#112,75287,18352 DALLAS PKWY #112,8/1/2019,FY2019,32.9994863,-96.8282889,Restaurant,4.5,325
BETO & SON REAL MEXICAN FOOD,Routine,11/19/2019,81,3011,GULDEN,#108,75212,3011 GULDEN LN #108,11/1/2019,FY2020,32.7793722,-96.8289924,Bar,4.2,455
BEVERLY'S BAR,Routine,9/26/2019,92,3215,FITZHUGH,,75209,3215 N FITZHUGH AVE,9/1/2019,FY2019,32.816571,-96.7933849,Restaurant,4.6,91
BEYOND THE BOX,Routine,12/12/2018,93,325,ST PAUL,#G-8,75201,325 N ST PAUL ST #G-8,12/1/2018,FY2019,32.7831439,-96.7974918,Restaurant,4.1,44
BEYOND THE BOX CATERING,Routine,12/26/2019,92,2544,COMMERCE,,75212,2544 W COMMERCE ST,12/1/2019,FY2020,32.773373,-96.864487,Restaurant,4.5,2
BEYOND THE BUTCHER,Routine,1/22/2019,97,920,HARWOOD,#168,75201,920 S HARWOOD ST #168,1/1/2019,FY2019,32.77747,-96.7900856,Restaurant,4.4,355
BIERGARTEN,Routine,5/31/2019,100,665,LAMAR,#110,75202,665 S LAMAR ST #110,5/1/2019,FY2019,32.7753252,-96.8033649,Bar,3.7,83
BIERNAT'S RESTAURANT,Routine,6/27/2019,80,4217,OAK LAWN,,75219,4217 OAK LAWN AVE,6/1/2019,FY2019,32.8203338,-96.8026561,Restaurant,4.7,1000
BIG AL'S SMOKEHOUSE,Routine,12/11/2019,97,3317,INWOOD,#100,75235,3317 INWOOD RD #100,12/1/2019,FY2020,32.8277149,-96.8298717,Restaurant,4.3,650
BIG D,Routine,5/16/2018,80,2207,LEDBETTER,#A,75216,2207 E LEDBETTER DR #A,5/1/2018,FY2018,32.6873075,-96.7877999,Restaurant,3.2,565
BIG GUY'S CHICKEN AND RICE,Routine,6/27/2019,95,2614,ELM,#130,75226,2614 ELM ST #130,6/1/2019,FY2019,32.7839979,-96.785897,Restaurant,4.4,906
BIG MAMA T RESTAURANT,Routine,1/16/2019,80,4515,VILLAGE FAIR,#A-11,75224,4515 VILLAGE FAIR DR #A-11,1/1/2019,FY2019,32.6919514,-96.8287796,Restaurant,4.3,3
BIG MAMA'S CHICKEN & WAFFLES,Routine,10/3/2019,84,9810,FOREST,,75243,9810 FOREST LN,10/1/2019,FY2020,32.9092599,-96.7173941,Restaurant,3.8,263
BIG MAMA'S CHICKEN & WAFFLES II,Routine,12/10/2016,86,2737,ELSIE FAYE HEGGINS,100,75215,2737 ELSIE FAYE HEGGINS ST STE 100,12/1/2016,FY2017,32.7561134,-96.7536186,Restaurant,3,1
BIG SHUCKS,Routine,7/23/2019,94,6232,MOCKINGBIRD,,75214,6232 E MOCKINGBIRD LN,7/1/2019,FY2019,32.8361525,-96.7567938,Restaurant,4.4,1899
BIG T PIZZA,Routine,2/7/2019,80,4515,VILLAGE FAIR,#A-8,75224,4515 VILLAGE FAIR DR #A-8,2/1/2019,FY2019,32.6919514,-96.8287796,Restaurant,4.3,3
BILLY CAN CAN,Routine,9/26/2019,88,2386,VICTORY PARK,,75219,2386 VICTORY PARK LN,9/1/2019,FY2019,32.7871597,-96.8093665,Restaurant,4.5,303
BILLY DONUT,Routine,5/9/2019,85,406,HAMPTON,#406,75208,406 S HAMPTON RD #406,5/1/2019,FY2019,32.7419274,-96.856061,Restaurant,4,544
BIRRIERIA AGUNAGA,Follow-up,11/6/2017,83,2457,GUS THOMASSON,,75228,2457 GUS THOMASSON RD,11/1/2017,FY2018,32.8359955,-96.6730423,Restaurant,3.6,371
BISHOP ARTS WINERY,Routine,8/28/2019,80,838,DAVIS,,75208,838 W DAVIS ST,8/1/2019,FY2019,32.7493253,-96.8373765,Restaurant,4.4,91
BISHOP CIDER COMPANY,Routine,6/20/2019,88,509,BISHOP,#C,75208,509 N BISHOP AVE #C,6/1/2019,FY2019,32.7492612,-96.8286338,Bar,4.4,2773
BISOUS BISOUS PâTISSERIE,Routine,2/28/2019,97,3700,MCKINNEY,#150,75204,3700 MCKINNEY AVE #150,2/1/2019,FY2019,32.8076932,-96.7962127,Restaurant,4,437
BISTRO CAFE&GRILL,Routine,11/7/2019,84,1111,MOCKINGBIRD,#150,75247,1111 W MOCKINGBIRD LN #150,11/1/2019,FY2020,32.8188139,-96.8705727,Restaurant,,
BISTRO Q,Routine,12/16/2019,95,8300,JOHN W. CARPENTER,,75247,8300 JOHN W. CARPENTER FRWY,12/1/2019,FY2020,32.8226867,-96.876941,Restaurant,4.2,5
BITE BISTRO,Routine,9/5/2019,99,1150,EMPIRE CENTRAL,,75247,1150 EMPIRE CENTRAL PL,9/1/2019,FY2019,32.8239178,-96.8747301,Restaurant,4.5,25
BK FOOD MART,Routine,11/7/2018,98,8200,RL THORNTON,,75228,8200 E RL THORNTON FRWY,11/1/2018,FY2019,32.7932517,-96.6995292,Restaurant,3.6,503
BKC KITCHEN,Routine,11/15/2016,90,1912,MLK,,75215,1912 MLK BLVD,11/1/2016,FY2017,32.7635531,-96.7743852,Restaurant,1,1
BLACK FRIAR PUB UPSTAIRS,Routine,12/26/2019,98,2621,MCKINNEY,,75204,2621 MCKINNEY AVE,12/1/2019,FY2020,32.7972725,-96.801848,Restaurant,4.6,219
BLACK JACK PIZZA,Routine,12/4/2019,80,2120,ST AUGUSTINE,#100,75227,2120 N ST AUGUSTINE RD #100,12/1/2019,FY2020,32.7493863,-96.6561699,Restaurant,4.4,96
BLACK SWAN SALOON,Routine,9/26/2019,97,2708,ELM,,75226,2708 ELM ST,9/1/2019,FY2019,32.7843518,-96.7843003,Restaurant,4.1,705
BLU'S,Routine,8/27/2019,92,17630,PRESTON,,75252,17630 PRESTON RD,8/1/2019,FY2019,32.9926492,-96.8000822,Restaurant,4.6,232
BLUE BIRD,Routine,9/8/2018,99,11434,EMERALD,#106,75229,11434 EMERALD ST #106,9/1/2018,FY2018,32.8969751,-96.8987342,Restaurant,,
BLUE GOOSE CANTINA,Follow-up,11/22/2019,85,2901,GREENVILLE,,75206,2901 GREENVILLE AVE,11/1/2019,FY2020,32.823701,-96.7706242,Restaurant,4.3,672
BLUE SUSKI SAKE GRILL,Routine,8/5/2019,87,3220,MCKINNEY,#100,75204,3220 MCKINNEY AVE #100,8/1/2019,FY2019,32.8029136,-96.7995171,Restaurant,4.5,540
BLUE'S PALACE II,Routine,9/25/2019,100,3100,GRAND,,75215,3100 GRAND AVE,9/1/2019,FY2019,32.7748306,-96.7674839,Restaurant,4.3,150
BLUES BURGERS,Routine,9/13/2019,92,1820,MOCKINGBIRD,#44,75235,1820 W MOCKINGBIRD LN #44,9/1/2019,FY2019,32.8216964,-96.8541098,Restaurant,4.6,711
BO BO CHINA RESTAURANT,Follow-up,5/3/2019,91,10630,NEW CHURCH,,75238,10630 NEW CHURCH RD,5/1/2019,FY2019,32.8843271,-96.7012962,Restaurant,4.3,492
BO-LEO'S TACO SHACK,Routine,8/22/2019,99,4300,PARRY,,75223,4300 PARRY AVE,8/1/2019,FY2019,32.7854048,-96.7632451,Restaurant,4.9,13
BOB'S STEAK & CHOP HOUSE,Routine,9/25/2019,91,4300,LEMMON,,75219,4300 LEMMON AVE,9/1/2019,FY2019,32.817163,-96.811122,Restaurant,4.6,550
BOB'S STEAKHOUSE & KITCHEN,Routine,11/13/2019,95,555,LAMAR,#100,75202,555 S LAMAR ST #100,11/1/2019,FY2020,32.7751958,-96.8041208,Bar,4.6,165
BOBADDICTION DEEP ELLUM,Routine,9/19/2019,91,3014,MAIN,,75201,3014 MAIN ST,9/1/2019,FY2019,32.7845138,-96.7797597,Restaurant,4.8,187
BOCCE,Routine,2/7/2019,94,244,DAVIS,,75208,244 W DAVIS ST,2/1/2019,FY2019,32.7492819,-96.8262659,Bar,4.5,589
BODARD BISTRO,Routine,12/23/2019,80,9780,WALNUT,#340,75243,9780 WALNUT ST #340,12/1/2019,FY2020,32.9216441,-96.719405,Restaurant,4.3,2106
BOLSA,Routine,7/30/2019,85,614,DAVIS,#100,75208,614 W DAVIS ST #100,7/1/2019,FY2019,32.749346,-96.8319445,Restaurant,,
BOLSA MERCADO,Routine,6/22/2017,78,634,DAVIS,,75208,634 W DAVIS ST,6/1/2017,FY2017,32.7492515,-96.8328669,Restaurant,4.3,374
BOMBONES,Routine,12/11/2019,97,11917,NORTHWEST,,75218,11917 E NORTHWEST HWY,12/1/2019,FY2020,32.8647022,-96.675089,Bar,3.9,814
BONE DADDY'S,Routine,1/9/2020,90,8856,SPRING VALLEY,,75243,8856 SPRING VALLEY RD,1/1/2020,FY2020,32.939741,-96.748467,Restaurant,4.3,1776
BONNIE VIEW MOBIL,Routine,8/19/2019,80,2919,ILLINOIS,,75216,2919 E ILLINOIS AVE,8/1/2019,FY2019,32.7169949,-96.7776537,Restaurant,3.9,352
BOOMER JACK WINGS & GRILL,Routine,12/26/2019,87,9540,GARLAND,#C406,75218,9540 GARLAND RD #C406,12/1/2019,FY2020,32.8340022,-96.701326,Restaurant,4.6,590
BOSS WINGS AND MORE,Routine,8/23/2019,80,4328,MARSALIS,#B,75216,4328 S MARSALIS AVE #B,8/1/2019,FY2019,32.6916019,-96.814313,Restaurant,,
BOSTON MARKET,Routine,11/6/2019,91,4635,FRANKFORD,,75287,4635 FRANKFORD RD,11/1/2019,FY2020,32.9981603,-96.8271025,Restaurant,3.8,417
BOSTON MARKET,Routine,7/1/2019,87,11717,CENTRAL,,75243,11717 N CENTRAL EXPW,7/1/2019,FY2019,32.9084902,-96.7699363,Restaurant,4.1,487
BOTOLINO GELATO,Routine,8/15/2019,100,2116,GREENVILLE,,75206,2116 GREENVILLE AVE,8/1/2019,FY2019,32.8153654,-96.7698771,Restaurant,4.4,380
BOTTLED BLONDE DALLAS,Routine,9/17/2019,88,505,GOOD LATIMER,,75204,505 N GOOD LATIMER,9/1/2019,FY2019,32.7858083,-96.7891507,Bar,3.5,1192
BOULEVARDIER,Routine,6/20/2019,89,408,BISHOP,#108,75208,408 N BISHOP AVE #108,6/1/2019,FY2019,32.7483533,-96.8279852,Restaurant,4.5,480
BOURBON & BANTER,Routine,12/17/2019,100,1914,COMMERCE,,75201,1914 COMMERCE ST,12/1/2019,FY2020,32.7806747,-96.7946467,Restaurant,4.2,116
BOWEN HOUSE,Routine,9/30/2019,91,2614,BOLL,,75204,2614 BOLL ST,9/1/2019,FY2019,32.7979763,-96.8019654,Restaurant,4.3,686
BOWLOUNGE,Routine,8/1/2019,95,167,TURTLE CREEK,#103,75207,167 TURTLE CREEK BLVD #103,8/1/2019,FY2019,32.7936293,-96.8274386,Restaurant,4.3,981
BRAIN DEAD BREWING,Routine,8/27/2019,89,2625,MAIN,,75226,2625 MAIN ST,8/1/2019,FY2019,32.7837975,-96.7854195,Restaurant,4.4,906
BREAD WINNERS CAFE,Routine,1/6/2020,87,8687,CENTRAL,#1608,75225,8687 N CENTRAL EXPW #1608,1/1/2020,FY2020,32.8687682,-96.7692323,Restaurant,2.9,38
BREAD WINNERS CAFE & BAKERY,Routine,6/13/2019,85,5560,LOVERS,#260,75209,5560 W LOVERS LN #260,6/1/2019,FY2019,32.8501457,-96.8182246,Bar,4.3,376
BREAD ZEPPELIN,Routine,3/26/2019,94,1300,MAIN,,75202,1300 MAIN ST,3/1/2019,FY2019,32.7799819,-96.8006744,Bar,4.3,423
BREADWINNERS CAFE & BAKERY,Routine,10/30/2019,83,3301,MCKINNEY,,75204,3301 MCKINNEY AVE,10/1/2019,FY2020,32.8046263,-96.7994764,Restaurant,4.4,1749
BREWED AND PRESSED,Routine,12/30/2019,97,1775,PAYNE,#100,75207,1775 PAYNE #100,12/1/2019,FY2020,32.7917357,-96.8087904,Cafe,4.8,42
BREWED AND PRESSED,Routine,5/30/2019,88,3700,MCKINNEY,#108,75204,3700 MCKINNEY AVE #108,5/1/2019,FY2019,32.8076932,-96.7962127,Restaurant,4,437
BRICK & BONES,Routine,9/25/2019,99,2713,ELM,,75226,2713 ELM ST,9/1/2019,FY2019,32.784675,-96.7841558,Bar,4.6,7
BRICKHOUSE BURGERS AND SHAKES,Routine,8/27/2019,88,9090,SKILLMAN,#174A,75243,9090 SKILLMAN ST #174A,8/1/2019,FY2019,32.8972395,-96.7202727,Restaurant,4.5,266
BRITISH BREWING COMPANY,Routine,7/31/2019,80,2800,ROUTH,#115,75201,2800 ROUTH ST #115,7/1/2019,FY2019,32.7990123,-96.8034173,Restaurant,4.2,190
BROADWAY PIZZA,Routine,8/6/2019,93,700,PEARL,#104,75201,700 N PEARL EXPW #104,8/1/2019,FY2019,32.7871929,-96.7953451,Restaurant,4.1,40
BROOKLYN CAFE DELI & GRILL,Routine,9/4/2018,88,8350,CENTRAL,M1075,75206,8350 N CENTRAL EXPW M1075,9/1/2018,FY2018,32.8630894,-96.7684271,Restaurant,5,1
BROOKRIVER CAFE,Routine,3/14/2019,98,7800,STEMMONS,#160,75247,7800 N STEMMONS FRWY #160,3/1/2019,FY2019,32.8219578,-96.8693196,Restaurant,4.5,2
BROTHERHOOD FOOD MART,Routine,8/7/2019,80,2803,LAGOW,,75210,2803 LAGOW ST,8/1/2019,FY2019,32.7710965,-96.7460076,Restaurant,4.1,23
BROTHERS BAKERY,Routine,1/3/2020,89,4950,ILLINOIS,#127,75211,4950 W ILLINOIS AVE #127,1/1/2020,FY2020,32.7193877,-96.9071424,Restaurant,3.8,146
BRYAN STREET TACOS,Routine,3/19/2018,80,4823,BRYAN,,75204,4823 BRYAN ST,3/1/2018,FY2018,32.8038088,-96.7741233,Cafe,4.1,99
BRYAN STREET TAVERN,Follow-up,10/23/2019,80,4315,BRYAN,,75204,4315 BRYAN ST,10/1/2019,FY2020,32.7996706,-96.7792219,Bar,4.4,631
BRYAN TOWER CAFE,Routine,1/25/2019,98,2001,BRYAN,#222,75201,2001 BRYAN ST #222,1/1/2019,FY2019,32.7853542,-96.7963319,Restaurant,4.6,7
BUCA DI BEPPO,Routine,9/17/2019,91,7843,PARK,,75225,7843 PARK LN,9/1/2019,FY2019,32.8723322,-96.7721983,Restaurant,4,1077
BUCKNER FOOD MART,Routine,1/31/2019,100,1731,BUCKNER,,75217,1731 S BUCKNER BLVD,1/1/2019,FY2019,32.7423452,-96.6832973,Restaurant,,
BUCKY MOONSHINE,Routine,5/21/2019,86,2912,ELM,,75226,2912 ELM ST,5/1/2019,FY2019,32.7847593,-96.7819267,Restaurant,4.5,961
BUD QUICKWAY FOODMART,Routine,6/24/2019,91,9738,WEBB CHAPEL,,75220,9738 WEBB CHAPEL RD,6/1/2019,FY2019,32.8690674,-96.8642825,Restaurant,4.2,55
BUDA JUICE,Routine,11/12/2019,96,3699,MCKINNEY,#318,75204,3699 MCKINNEY AVE STE #318,11/1/2019,FY2020,32.8082909,-96.7973435,Restaurant,4.6,785
BUDA JUICE,Routine,10/14/2019,92,2422,VICTORY PARK,,75219,2422 VICTORY PARK LN,10/1/2019,FY2020,32.7882983,-96.8091856,Bar,4,103
BUDA JUICE,Routine,11/6/2018,88,3010,HENDERSON,#120,75206,3010 N HENDERSON AVE #120,11/1/2018,FY2019,32.8215587,-96.7849193,Restaurant,4.6,5040
BUDA JUICE CAFE,Routine,10/23/2018,100,5954,ROYAL,,75230,5954 ROYAL LN,10/1/2018,FY2019,32.8944807,-96.8047175,Restaurant,4.3,87
BUENA VIDA MEXICAN GRILL,Routine,10/16/2019,89,2343,OATES,#A,75228,2343 OATES DR #A,10/1/2019,FY2020,32.821838,-96.6756946,Restaurant,4,20
BUENA VISTA RESTAURANT AND CLUB,Routine,10/31/2019,81,1804,FORT WORTH,,75208,1804 FORT WORTH AVE,10/1/2019,FY2020,32.7645655,-96.8486305,Restaurant,4.4,200
BUFFALO WILD WINGS,Routine,9/10/2019,87,4140,LEMMON,#176,75219,4140 LEMMON AVE #176,9/1/2019,FY2019,32.8155824,-96.8093479,Restaurant,4.4,525
BUFFALO'S WINGS & PHILLY STEAK,Routine,7/10/2019,84,3414,LANCASTER,,75216,3414 S LANCASTER RD,7/1/2019,FY2019,32.7058309,-96.7997472,Restaurant,4.4,327
BUGATTI'S ON BACHMAN CREEK,Routine,8/8/2019,92,3802,NORTHWEST,,75220,3802 W NORTHWEST HWY,8/1/2019,FY2019,32.860691,-96.8531081,Restaurant,4.5,442
BUGGY GREAT FOODS,Routine,10/22/2018,90,4606,LAMAR,,75215,4606 S LAMAR ST,10/1/2018,FY2019,32.7480974,-96.7643018,Restaurant,4.6,40
BULLION BAR/ GRAB N GO,Routine,11/7/2019,90,400,RECORD,,75202,400 S RECORD,11/1/2019,FY2020,32.7766016,-96.805712,Restaurant,4.7,408
BUNGALOW/BAR,Routine,6/30/2018,71,3121,ROSS,#100,75204,3121 ROSS AVE #100,6/1/2018,FY2018,32.7942047,-96.7910219,Restaurant,,
BURG DAWGS,Routine,7/25/2019,94,1201,MAIN,P305A,75202,1201 MAIN ST P305A,7/1/2019,FY2019,32.780357,-96.8020628,Restaurant,4.4,139
BURGER BUENO,Routine,8/14/2019,82,13021,COIT,#220,75240,13021 COIT RD #220,8/1/2019,FY2019,32.9260723,-96.7697262,Restaurant,4.5,619
BURGER FI,Routine,12/2/2019,84,5456,MOCKINGBIRD,#100,75206,5456 E MOCKINGBIRD LN #100,12/1/2019,FY2020,32.835829,-96.774179,Bar,4.5,527
BURGER HOUSE,Routine,12/23/2019,85,6248,MOCKINGBIRD,,75214,6248 E MOCKINGBIRD LN,12/1/2019,FY2020,32.8360764,-96.7561879,Restaurant,4.4,681
BURGER ISLAND,Routine,11/5/2019,89,14999,PRESTON,#104,75254,14999 PRESTON RD #104,11/1/2019,FY2020,32.9530094,-96.8059163,Restaurant,3.5,121
BURGER KING,Routine,1/6/2020,97,11830,CENTRAL,,75243,11830 N CENTRAL EXPW,1/1/2020,FY2020,32.910298,-96.7676976,Restaurant,3.3,417
BURGER KING,Routine,12/6/2019,95,2403,WHEATLAND,,75237,2403 W WHEATLAND RD,12/1/2019,FY2020,32.6480765,-96.8577365,Restaurant,3.4,421
BURGER KING,Routine,12/3/2019,88,2441,WALNUT HILL,,75229,2441 WALNUT HILL LN,12/1/2019,FY2020,32.8814505,-96.8957191,Restaurant,3.2,561
BURGER KING,Routine,12/3/2019,94,2525,DAVIS,,75211,2525 W DAVIS ST,12/1/2019,FY2020,32.7498595,-96.8590979,Restaurant,3.5,403
BURGER KING,Routine,12/26/2019,93,3004,BUCKNER,,75227,3004 S BUCKNER BLVD,12/1/2019,FY2020,32.7637435,-96.6821276,Restaurant,3.7,782
BURGER KING,Routine,12/26/2019,97,3020,MOCKINGBIRD,,75235,3020 W MOCKINGBIRD LN,12/1/2019,FY2020,32.8315478,-96.8395596,Restaurant,3.5,594
BURGER KING,Routine,12/5/2019,97,5575,PETERSON,,75240,5575 PETERSON LN,12/1/2019,FY2020,32.9307592,-96.8116968,Restaurant,3.8,294
BURGER KING,Routine,12/30/2019,92,6085,SAMUELL,,75228,6085 SAMUELL BLVD,12/1/2019,FY2020,32.7925072,-96.6990904,Restaurant,3.5,445
BURGER KING,Routine,11/18/2019,98,11404,NORTHWEST,,75218,11404 E NORTHWEST HWY,11/1/2019,FY2020,32.8636916,-96.6827349,Restaurant,3.6,469
BURGER KING,Routine,11/4/2019,93,14010,COIT,,75240,14010 COIT RD,11/1/2019,FY2020,32.9389122,-96.7684922,Restaurant,3.7,352
BURGER KING,Routine,11/13/2019,96,18511,MARSH,,75287,18511 MARSH LN,11/1/2019,FY2020,33.0018632,-96.8574014,Restaurant,3,427
BURGER KING,Routine,11/4/2019,92,3629,FOREST,,75234,3629 FOREST LN,11/1/2019,FY2020,32.9101265,-96.8572516,Restaurant,3.4,306
BURGER KING,Routine,11/11/2019,89,801,RIVERFRONT,,75207,801 N RIVERFRONT BLVD,11/1/2019,FY2020,32.7841466,-96.8166196,Restaurant,3.3,616
BURGER KING,Routine,10/30/2019,100,8383,STEMMONS,,75247,8383 N STEMMONS FRWY,10/1/2019,FY2020,32.8258561,-96.8729802,Restaurant,3.1,406
BURGER KING,Routine,9/11/2019,97,7300,COCKRELL HILL,,75237,7300 S COCKRELL HILL RD,9/1/2019,FY2019,32.6585769,-96.8908659,Restaurant,3.3,641
BURGER KING,Routine,8/28/2019,82,1550,COCKRELL HILL,,75211,1550 N COCKRELL HILL RD,8/1/2019,FY2019,32.7641419,-96.8948932,Restaurant,3.3,419
BURGER KING,Routine,8/15/2019,99,4820,ILLINOIS,,75211,4820 W ILLINOIS AVE,8/1/2019,FY2019,32.7198021,-96.9060743,Restaurant,3.7,235
BURGER KING,Routine,8/7/2019,82,5119,ROSS,,75206,5119 ROSS AVE,8/1/2019,FY2019,32.8087132,-96.7738516,Restaurant,3.4,454
BURGER KING,Routine,8/8/2019,95,7751,BONNIE VIEW,,75241,7751 BONNIE VIEW RD,8/1/2019,FY2019,32.6538919,-96.7512602,Restaurant,2.3,51
BURGER KING,Routine,7/2/2019,90,2828,NORTHWEST,,75220,2828 W NORTHWEST HWY,7/1/2019,FY2019,32.8574116,-96.8735421,Restaurant,3.2,346
BURGER KING,Routine,7/11/2019,95,725,ILLINOIS,,75224,725 W ILLINOIS AVE,7/1/2019,FY2019,32.7207739,-96.8350371,Restaurant,3.5,419
BURGER KINGS,Routine,1/9/2020,92,2439,LEDBETTER,,75216,2439 W LEDBETTER DR,1/1/2020,FY2020,32.6916817,-96.8587838,Restaurant,2.9,304
BURGER STREET,Routine,1/10/2020,90,5657,MOCKINGBIRD,,75206,5657 E MOCKINGBIRD LN,1/1/2020,FY2020,32.8369671,-96.771342,Restaurant,4.3,594
BURGER STREET,Routine,1/8/2020,96,9180,SKILLMAN,,75243,9180 SKILLMAN ST,1/1/2020,FY2020,32.9015252,-96.7155457,Restaurant,4.3,367
BURGUESA,Routine,12/9/2019,89,1201,ELM,#LL07,75202,1201 ELM ST #LL07,12/1/2019,FY2020,32.7812475,-96.8019479,Restaurant,4.4,576
BURGUESA,Routine,9/25/2019,92,710,FORT WORTH,,75208,710 FORT WORTH AVE,9/1/2019,FY2019,32.7705229,-96.834744,Restaurant,4.6,577
BURGUNDY PASTURE BEEF,Routine,11/1/2018,94,3314,ROSS,#100,75204,3314 ROSS #100,11/1/2018,FY2019,32.7955315,-96.7885762,Bar,4.3,288
BURGUNDY SWINE,Routine,8/23/2019,99,2336,VICTORY PARK,,75219,2336 VICTORY PARK LN,8/1/2019,FY2019,32.7863062,-96.809243,Bar,4.4,321
BURNING RICE,Routine,5/29/2019,81,6106,LUTHER,,75225,6106 LUTHER LN,5/1/2019,FY2019,32.8634229,-96.806252,Restaurant,4.5,264
BURRITO JIMMY,Routine,6/26/2019,80,700,PEARL,#FC3,75201,700 N PEARL EXPW #FC3,6/1/2019,FY2019,32.7871929,-96.7953451,Restaurant,4.1,40
BURRITO JIMMY,Routine,1/10/2019,97,1201,ELM,#LL3,75202,1201 ELM ST #LL3,1/1/2019,FY2019,32.7811736,-96.8023662,Restaurant,3.5,46
BURRITO JIMMY,Routine,12/11/2018,89,901,MAIN,C108A,75202,901 MAIN ST C108A,12/1/2018,FY2019,32.780129,-96.803737,Restaurant,4.5,104
BURRITO JIMMY,Routine,6/12/2018,94,1475,MOCKINGBIRD,A,75247,1475 W MOCKINGBIRD LN STE A,6/1/2018,FY2018,32.8227364,-96.8612886,Restaurant,4.2,373
BUY LOW FOOD AND BEER,Routine,6/26/2019,82,9530,OVERLAKE,#A,75220,9530 OVERLAKE DR #A,6/1/2019,FY2019,32.8574828,-96.8692359,Restaurant,,
BUY LOW FOOD CHUPACABRAS,Routine,1/28/2019,80,4825,ROSS,,75204,4825 ROSS AVE,1/1/2019,FY2019,32.8063619,-96.7767752,Restaurant,4.6,128
BUZZBREWS KITCHEN,Routine,3/19/2019,82,4334,LEMMON,,75219,4334 LEMMON AVE,3/1/2019,FY2019,32.8178857,-96.8121101,Restaurant,4.5,1201
BUZZBREWS KITCHEN DEEP ELLUM,Routine,6/26/2019,87,2801,COMMERCE,,75226,2801 COMMERCE ST,6/1/2019,FY2019,32.7834793,-96.7831908,Restaurant,4.1,1169
C G'S PIZZA & PASTA,Routine,12/6/2019,83,1201,ELM,#LL01,75270,1201 ELM ST #LL01,12/1/2019,FY2020,32.7812475,-96.8019479,Restaurant,4.4,576
C ROLLS SUSHI,Routine,1/2/2020,95,18101,PRESTON,#300,75252,18101 PRESTON RD #300,1/1/2020,FY2020,32.9987735,-96.7990149,Restaurant,4.7,126
CABRITOS LOS CAVAZOS RESTAURANT,Routine,12/17/2019,82,10240,WALTON WALKER,,75211,10240 N WALTON WALKER,12/1/2019,FY2020,32.8632164,-96.8998796,Restaurant,4.2,656
CACTUS MEXICAN CUISINE,Routine,9/19/2019,80,1409,FERNDALE,,75224,1409 FERNDALE AVE,9/1/2019,FY2019,32.7263595,-96.845119,Restaurant,4.7,136
CADOT,Routine,8/26/2019,96,18111,PRESTON,#120,75252,18111 PRESTON RD STE #120,8/1/2019,FY2019,32.9996118,-96.7980942,Restaurant,4.3,131
CAFE BRAZIL,Routine,12/11/2019,88,2815,ELM,,75226,2815 ELM ST,12/1/2019,FY2020,32.7849572,-96.7830158,Cafe,4.2,1401
CAFE BRAZIL,Routine,11/25/2019,89,3851,CEDAR SPRINGS,#A,75219,3851 CEDAR SPRINGS RD #A,11/1/2019,FY2020,32.8100026,-96.8103594,Cafe,4.2,1046
CAFE BRAZIL,Routine,6/6/2019,86,611,BISHOP,101,75208,611 N BISHOP AVE 101,6/1/2019,FY2019,32.7497257,-96.8283143,Cafe,3.7,880
CAFE BRAZIL BAKERY,Routine,6/11/2019,88,2813,ELM,,75226,2813 ELM ST,6/1/2019,FY2019,32.7849588,-96.7831198,Cafe,4.2,1401
CAFE DE FRANCE,Routine,7/16/2019,98,17370,PRESTON,#505,75252,17370 PRESTON RD #505,7/1/2019,FY2019,32.9890394,-96.801289,Restaurant,4.4,674
